TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,SeniorCitizen,Churn
483.7,11,44.05,False,True,False,False,False,True,True,False,0,1
7962.2,72,110.6,True,False,True,True,False,True,True,True,0,0
3810.8,66,58.2,False,False,True,False,True,True,True,True,0,0
3533.6,45,81.0,False,False,True,False,True,True,True,True,0,0
1396.9,69,19.7,False,False,True,False,False,False,True,False,0,0
1345.55,15,85.6,True,False,False,True,False,True,True,False,1,1
1646.45,28,59.55,False,False,False,False,False,True,False,False,0,0
8127.6,70,115.55,True,False,False,False,True,False,False,True,0,1
2680.15,36,75.55,False,False,False,False,True,True,False,True,0,0
1281.0,16,86.6,True,True,False,True,False,True,False,False,1,1
1553.9,18,85.2,True,True,False,False,False,True,False,False,0,1
3207.55,34,97.65,True,True,False,False,False,True,True,False,0,1
2049.05,42,45.1,False,False,False,True,False,True,True,False,0,0
3629.2,48,70.95,False,False,False,True,True,True,False,True,0,0
5124.55,47,109.55,True,True,False,True,False,True,True,True,0,1
3474.45,39,89.55,True,True,False,False,False,True,True,True,0,1
202.3,11,20.9,False,False,True,False,False,False,True,False,0,0
147.5,7,19.95,False,False,False,True,False,True,False,False,0,0
86.35,3,24.6,False,False,False,False,False,False,False,False,0,0
579.0,8,66.7,False,True,False,True,True,True,False,False,0,0
19.45,1,19.45,False,False,False,True,False,True,False,False,0,1
3131.55,32,94.8,True,False,False,True,True,False,True,False,0,0
3928.3,60,65.85,False,False,False,True,True,True,True,True,0,0
187.75,10,19.95,False,False,False,False,False,True,True,False,0,0
1710.15,71,24.65,False,False,True,False,False,True,True,False,0,0
76.35,4,20.35,False,False,False,False,False,False,True,False,0,1
69.25,1,69.25,True,True,False,False,False,True,False,False,1,1
2151.6,43,51.25,False,False,False,False,True,True,True,True,0,0
5961.1,59,99.5,True,False,False,True,False,True,True,False,0,1
1221.55,23,54.25,False,True,False,False,False,False,True,True,0,0
1496.45,72,19.4,False,False,True,False,False,False,True,False,0,0
1292.2,22,56.25,False,False,False,True,True,True,True,True,0,0
25.15,1,25.15,False,False,False,False,False,True,False,False,0,0
1713.1,69,23.95,False,False,True,True,False,False,False,False,0,0
1748.9,50,35.4,False,False,False,True,True,True,False,True,0,0
25.2,1,25.2,False,True,False,False,False,True,False,False,1,1
96.45,2,45.0,False,False,False,True,False,True,False,False,0,1
1114.55,15,75.35,True,False,False,False,False,False,True,False,0,0
609.1,31,20.4,False,False,True,True,False,False,False,False,0,0
20.15,1,20.15,False,False,False,True,False,False,False,False,0,1
7133.25,66,105.0,True,False,False,True,False,True,True,False,0,1
169.45,3,54.7,False,False,False,True,False,True,False,False,0,1
141.6,8,20.0,False,False,True,False,False,False,False,False,0,0
4688.65,64,73.05,False,False,False,True,True,True,True,False,0,0
563.05,28,20.5,False,False,False,False,False,False,True,False,0,0
5985.0,57,100.75,True,False,False,False,False,True,True,False,0,0
1258.6,14,87.25,True,True,False,False,False,True,True,False,0,1
373.5,19,19.95,False,False,True,True,False,True,False,False,0,0
857.2,10,79.95,True,True,False,True,False,True,True,False,0,1
2553.35,51,49.65,False,True,False,False,False,True,True,False,0,0
4322.85,67,65.65,False,False,True,False,True,False,True,False,0,0
250.8,11,20.45,False,True,False,True,False,True,True,False,0,0
4549.05,72,60.95,False,False,True,True,True,False,True,True,0,0
1359.5,66,20.35,False,True,False,True,False,True,True,False,0,0
1639.3,18,88.35,True,True,False,False,False,True,False,True,0,1
178.85,9,19.5,False,True,False,False,False,True,False,False,0,0
633.85,9,75.2,True,False,False,False,False,True,False,False,0,0
5315.1,48,111.45,True,False,False,True,True,True,True,False,0,0
735.5,10,70.15,True,False,False,True,False,False,False,False,0,0
889.9,9,94.75,True,True,False,False,False,True,False,False,0,1
1290.0,13,95.05,True,True,False,False,False,True,False,False,1,1
330.05,4,78.45,True,True,False,True,False,False,False,False,0,1
237.95,4,70.2,True,True,False,True,False,True,False,False,0,1
6474.4,72,92.0,False,False,True,False,True,False,True,True,0,0
4421.95,51,85.5,False,False,True,False,True,False,True,True,0,0
2452.7,59,41.05,False,False,False,True,False,True,True,False,0,1
813.85,10,85.6,True,True,False,True,False,True,True,False,0,1
4904.85,61,82.15,True,True,False,True,False,True,True,False,1,0
4484.05,54,84.4,True,True,False,True,True,False,False,True,0,0
2033.85,33,60.9,False,False,False,False,True,True,False,False,0,0
538.2,27,20.25,False,False,True,False,False,True,False,False,0,0
79.2,1,79.2,True,True,False,False,False,True,False,False,1,1
2192.9,23,95.3,True,False,False,True,False,False,False,False,0,0
19.85,1,19.85,False,False,False,True,False,False,False,False,0,0
3858.05,45,84.35,False,False,True,True,True,True,True,True,0,0
854.8,39,19.85,False,False,True,False,False,True,True,False,0,0
347.4,5,70.0,False,False,False,True,False,True,False,False,0,1
5815.15,72,82.3,False,False,True,True,True,False,True,True,0,0
3970.4,58,66.8,False,False,False,False,False,True,True,False,0,0
3058.15,70,44.6,False,False,True,False,True,True,False,True,0,0
6145.2,61,98.45,True,False,False,True,False,True,True,True,0,0
129.2,2,70.7,True,False,False,True,False,False,False,False,0,0
1165.9,46,24.95,False,False,False,False,False,False,True,False,0,0
49.95,1,49.95,False,False,False,False,False,True,False,False,0,1
1554.0,22,69.25,True,True,False,False,False,True,True,False,0,1
4904.25,48,102.5,True,False,True,False,True,True,False,True,0,0
5632.55,64,86.55,False,False,True,True,False,False,False,True,0,0
1643.25,72,24.3,False,False,True,True,False,False,True,False,0,0
740.55,12,58.35,False,False,False,False,False,True,True,False,0,0
3217.55,34,94.25,True,True,False,False,False,True,True,False,1,1
4888.2,72,68.75,False,False,True,False,True,False,True,False,0,0
2440.25,29,85.8,True,True,False,True,False,True,True,False,0,0
620.55,33,20.1,False,False,False,True,False,False,True,False,0,0
20.35,1,20.35,False,False,False,False,False,False,False,False,0,0
6840.95,62,110.8,True,True,False,False,False,True,True,True,0,0
3001.2,41,73.0,False,True,False,True,False,True,True,False,0,1
6254.2,64,100.05,True,False,False,False,False,True,False,False,0,1
319.6,4,82.85,True,False,False,False,False,True,False,False,0,0
1938.05,24,84.35,True,True,False,False,True,True,False,True,0,0
294.5,14,19.55,False,False,False,False,False,False,True,False,0,0
58.3,3,19.95,False,False,False,True,False,False,False,False,0,0
442.85,4,99.8,True,False,False,False,False,True,False,False,1,1
553.0,18,35.0,False,True,False,False,False,True,False,False,0,1
546.45,8,66.25,False,True,False,True,False,True,False,False,0,0
797.1,35,23.3,False,False,True,False,False,False,False,False,0,0
76.0,1,76.0,True,True,False,False,False,False,False,False,0,1
1673.8,66,25.3,False,False,True,True,False,True,False,False,0,0
343.45,8,44.55,False,False,True,True,True,True,False,True,0,0
7412.25,71,104.1,True,False,False,False,True,True,True,False,0,0
4039.0,43,92.55,True,False,False,False,False,True,True,False,0,0
170.85,2,93.85,True,True,False,False,False,True,False,False,1,1
2948.6,29,101.45,True,False,False,True,False,True,False,False,1,0
1308.4,15,84.3,True,True,False,False,False,True,True,False,0,1
6078.75,65,94.55,True,False,True,True,True,False,True,True,0,0
3418.2,35,95.5,True,True,False,True,False,False,False,True,0,0
6603.8,64,100.3,True,False,False,True,True,True,False,False,0,0
3166.9,58,55.5,False,False,True,False,False,True,True,True,0,0
865.75,18,49.85,False,False,False,False,False,True,False,False,1,0
6373.1,67,89.55,True,False,False,True,False,True,True,False,0,0
1177.05,63,19.15,False,False,True,True,False,True,True,False,0,0
5985.75,60,99.8,True,True,False,False,False,True,True,False,0,0
732.5,9,84.4,True,False,False,True,False,True,False,False,1,1
7869.05,70,113.05,True,False,True,False,True,True,True,True,0,0
1504.05,15,101.1,True,True,False,True,False,True,True,False,0,1
936.7,48,19.95,False,False,False,False,False,False,False,False,0,0
741.4,12,74.15,False,True,False,True,False,True,True,True,0,0
6585.2,71,92.0,True,True,False,True,True,True,True,True,1,0
3122.4,44,73.85,True,True,False,True,False,False,False,False,1,0
50.45,1,50.45,False,True,False,True,False,True,False,False,0,1
1088.25,45,24.45,False,False,True,True,False,False,True,False,0,0
615.35,23,24.8,False,False,False,False,False,False,False,False,0,0
2908.2,43,64.85,False,False,False,False,False,True,True,True,0,0
739.9,35,20.75,False,False,False,True,False,False,False,False,0,0
593.85,9,68.95,False,False,False,True,True,True,True,True,0,0
1132.75,12,99.95,True,False,False,True,False,True,False,True,0,1
7227.45,65,109.4,True,False,False,False,True,True,True,False,1,0
193.6,2,91.4,True,True,False,False,False,True,False,False,0,1
1291.35,27,49.0,False,False,False,True,False,False,False,False,0,0
2023.55,40,50.25,False,False,False,False,False,True,False,False,0,0
349.65,5,75.55,True,False,False,False,False,True,False,False,1,1
153.95,8,19.9,False,False,False,True,False,False,True,False,0,0
5458.8,58,97.8,True,False,False,False,False,True,True,False,1,0
5244.45,52,100.3,True,True,False,False,True,False,True,False,0,0
154.55,3,55.8,False,False,False,True,False,True,True,True,0,0
4507.15,41,111.15,True,True,True,True,True,True,False,True,0,0
2031.95,20,98.55,True,False,False,True,False,True,False,True,0,0
50.05,1,50.05,False,True,False,True,False,True,False,False,0,0
332.45,4,80.8,True,False,False,True,False,False,False,True,0,1
473.9,23,20.85,False,True,False,True,False,False,False,False,0,0
106.8,6,19.5,False,False,False,False,False,False,False,False,1,0
152.6,8,19.35,False,False,False,True,False,True,True,False,0,0
1199.4,18,69.5,False,False,False,True,True,False,False,False,0,0
2555.05,52,48.8,False,False,False,True,True,True,False,False,1,0
2979.2,31,94.5,True,True,False,True,False,True,False,False,0,0
654.85,29,20.65,False,False,False,True,False,True,True,False,0,0
3834.4,36,106.05,True,False,True,False,True,True,True,True,0,0
1534.75,16,100.0,True,True,False,False,False,True,True,False,0,1
4586.15,42,108.3,True,True,False,True,False,True,True,True,0,0
20.55,1,20.55,False,True,False,True,False,False,False,False,0,1
5941.05,60,99.65,True,True,True,False,False,True,False,False,0,0
424.15,5,85.3,True,True,False,True,False,True,False,False,0,1
2234.95,22,95.9,True,False,False,True,True,False,True,True,0,0
666.75,36,20.0,False,False,False,True,False,False,True,False,0,0
281.0,4,70.4,True,True,False,False,False,False,False,False,0,1
547.8,9,64.95,False,False,False,True,True,False,False,True,0,0
74.6,1,74.6,True,False,False,True,False,False,True,False,0,0
571.15,12,49.2,False,True,False,True,True,True,True,False,0,0
1756.6,23,73.75,False,False,False,False,False,True,False,True,0,0
5731.45,62,92.3,True,False,False,True,True,True,False,False,0,0
3475.55,37,98.8,True,False,False,True,False,False,False,True,0,1
156.85,8,19.2,False,False,False,False,False,False,False,False,0,0
2683.2,31,88.65,True,False,False,True,False,False,True,False,0,0
896.75,13,74.4,True,False,False,True,False,True,True,False,0,1
2407.3,24,98.75,True,True,False,False,False,True,False,False,0,1
4456.65,45,95.95,True,False,False,True,False,True,True,False,0,0
6998.95,69,105.4,True,False,True,False,False,False,True,True,1,0
36.8,2,20.25,False,False,False,True,False,False,False,False,0,0
6547.7,61,106.0,True,True,False,True,True,True,True,False,0,1
4346.4,41,104.7,True,True,False,True,False,True,False,False,0,1
2265.0,44,49.05,False,True,False,False,False,True,False,False,0,0
1309.15,39,35.55,False,False,False,True,False,False,False,True,0,0
4754.3,72,65.1,False,False,True,True,True,True,True,True,0,0
1235.55,13,96.85,True,True,False,False,False,True,False,False,1,0
3562.5,51,69.75,False,False,False,False,True,True,True,True,0,0
7213.75,71,99.2,True,True,True,False,False,True,True,False,1,0
2082.95,22,96.7,True,True,False,True,False,True,False,False,1,1
102.75,2,55.05,False,False,False,False,False,True,False,True,0,1
5914.4,56,106.8,True,True,False,False,False,True,False,False,0,0
51.25,1,51.25,False,False,False,True,True,False,False,False,0,0
1282.85,23,57.75,False,False,False,False,True,True,True,True,0,0
4738.85,66,70.85,False,False,False,False,False,True,True,False,1,0
19.55,1,19.55,False,False,False,False,False,False,False,False,0,0
1775.8,19,88.2,True,True,False,True,False,True,False,False,1,1
795.65,11,79.5,True,False,False,True,True,True,False,False,0,0
145.0,8,19.75,False,False,False,False,False,True,True,False,0,1
4993.4,52,98.15,True,False,False,False,True,False,True,False,0,0
61.45,3,20.25,False,True,False,True,False,True,False,False,0,0
4018.55,51,79.15,True,False,False,False,True,True,True,False,0,0
1146.65,15,75.65,True,True,False,True,False,False,False,False,1,1
6081.4,64,94.25,True,True,False,True,False,True,True,False,1,0
1478.85,37,40.2,False,False,False,False,False,True,False,False,0,0
243.65,13,19.95,False,False,True,True,False,False,False,False,0,0
2633.95,49,55.35,False,True,False,True,True,True,True,False,0,0
4735.35,45,102.15,True,False,False,False,False,True,False,False,1,0
1247.75,18,71.1,True,True,False,False,False,True,False,False,0,0
74.7,1,74.7,True,True,False,True,False,True,False,False,1,1
3794.5,68,54.1,False,False,True,True,True,True,True,False,0,0
1008.7,54,19.65,False,False,True,True,False,False,False,False,0,0
2130.55,23,88.45,True,False,False,False,False,True,True,False,1,0
1313.55,17,76.65,True,True,False,True,False,True,False,False,0,1
5727.15,71,80.4,False,False,True,True,True,False,True,True,0,0
1372.9,67,19.25,False,False,True,False,False,True,True,False,0,0
1203.9,14,84.8,True,True,False,False,False,True,True,False,0,0
25.8,1,25.8,False,False,False,False,False,True,False,False,1,1
1215.1,63,19.5,False,False,True,False,False,False,False,False,0,0
2877.05,41,68.6,False,True,False,False,False,True,False,True,0,0
1579.7,17,92.6,True,True,False,False,False,False,True,False,0,0
5514.95,56,100.55,True,True,False,True,True,True,True,False,0,0
96.1,5,20.55,False,False,False,False,False,False,False,False,0,0
72.4,2,42.6,False,True,False,False,True,True,False,False,0,1
55.25,3,19.6,False,False,False,False,False,True,True,False,0,0
2443.3,37,67.45,False,True,False,True,True,False,False,True,0,0
1970.5,29,68.85,False,False,False,False,True,True,False,False,0,1
335.4,8,43.55,False,False,False,True,False,False,False,False,0,0
7002.95,63,109.85,True,False,False,False,False,True,False,True,0,0
158.95,7,20.65,False,False,False,False,False,False,True,False,0,0
293.15,3,95.4,True,True,False,False,False,False,False,False,0,0
1493.75,72,21.0,False,False,True,True,False,False,True,False,0,0
1093.4,19,56.2,False,True,False,False,False,True,False,False,0,0
1057.85,59,18.4,False,False,True,False,False,False,True,False,0,0
190.05,2,90.0,True,False,False,True,False,False,True,True,0,1
882.55,35,25.75,False,True,False,False,False,True,True,False,0,0
300.4,14,19.6,False,False,False,True,False,False,False,False,0,0
1025.95,14,75.35,True,True,False,False,False,False,False,False,0,1
1436.95,69,19.8,False,False,True,False,False,False,True,False,0,0
475.0,7,64.2,False,True,False,True,True,False,True,True,1,0
5388.15,69,75.75,False,False,True,True,True,True,True,True,0,0
5730.15,72,78.95,False,True,True,False,False,True,True,True,0,0
819.55,8,100.85,True,True,False,True,False,False,False,False,0,1
217.1,4,50.3,False,True,False,False,True,False,True,False,0,0
4896.35,63,80.3,True,False,False,True,False,True,True,False,0,0
1434.1,72,19.85,False,False,True,True,False,False,False,False,0,0
937.1,46,21.1,False,True,True,False,False,True,False,False,0,0
330.15,5,69.95,True,True,False,False,False,False,True,False,0,1
1474.9,30,50.0,False,False,False,True,False,True,True,False,0,0
6536.5,63,104.75,True,False,True,True,False,True,False,False,0,0
1128.1,60,19.85,False,False,True,False,False,False,False,False,0,0
6873.75,63,107.5,True,True,False,False,False,True,True,False,0,1
